971164,-0.008,-0.106,9.73
971194,0.01,-0.098,9.752
971224,0.052,-0.094,9.712
971254,0.02,-0.124,9.722
971284,0.008,-0.124,9.736
971314,0.022,-0.074,9.734
971344,0.006,-0.11,9.714
971374,0.004,-0.124,9.724
971404,0.034,-0.074,9.722
971434,0.012,-0.102,9.738
971464,0.01,-0.128,9.738
971493,0.008,-0.086,9.712
971523,0.032,-0.11,9.732
971553,0.018,-0.134,9.728
971584,0.008,-0.11,9.738
971614,0,-0.092,9.754
971644,-0.012,-0.122,9.736
971674,0.05,-0.106,9.734
971704,0.016,-0.104,9.76
971734,-0.002,-0.126,9.726
971764,-0.008,-0.1,9.712
971795,0.018,-0.082,9.732
971825,0.032,-0.128,9.72
971855,0.026,-0.134,9.712
971885,0.002,-0.11,9.71
971915,-0.008,-0.1,9.736
971945,0.004,-0.122,9.716
971975,0.06,-0.154,9.716
972005,-0.01,-0.088,9.656
972035,0.032,-0.068,9.718
972065,-0.016,-0.134,9.714
972095,0.016,-0.094,9.71
972125,0.012,-0.098,9.698
972155,0.016,-0.098,9.714
972185,0.024,-0.112,9.722
972215,-0.002,-0.11,9.726
972245,0.01,-0.106,9.76
972275,0.014,-0.132,9.736
972305,0.006,-0.132,9.714
972335,-0.004,-0.132,9.708
972365,0.006,-0.108,9.718
972396,0.016,-0.122,9.726
972426,0.04,-0.122,9.742
972456,0.022,-0.128,9.762
972485,0.002,-0.074,9.762
972515,0,-0.11,9.736
972545,0.04,-0.124,9.75
972575,0.052,-0.092,9.738
972605,0,-0.116,9.732
972635,-0.008,-0.13,9.726
972665,0.032,-0.084,9.73
972695,0.016,-0.136,9.726
972725,0.008,-0.148,9.726
972755,0.026,-0.108,9.73
972785,0.01,-0.098,9.742
